vehicle_id,vehicle_type,timestamp,latitude,longitude,speed_kmh
BJ_000,highway,543,39.887879,116.666218,116.47
BJ_000,highway,544,39.887892,116.66614,94.35
BJ_000,highway,547,39.887919,116.666197,114.31
BJ_000,highway,549,39.88796,116.666217,82.61
BJ_000,highway,551,39.887978,116.666199,90.17
BJ_000,highway,552,39.887967,116.666225,104.26
BJ_000,highway,553,39.88794,116.666185,86.18
BJ_000,highway,555,39.887965,116.666198,100.85
BJ_000,highway,556,39.887952,116.666175,94.62
BJ_000,highway,557,39.887945,116.666149,97.68
BJ_000,highway,558,39.887907,116.666119,87.71
BJ_000,highway,560,39.887827,116.666147,101.5
BJ_000,highway,563,39.887883,116.666159,102.78
BJ_000,highway,565,39.887892,116.666179,79.35
BJ_000,highway,566,39.887866,116.666178,93.58
BJ_000,highway,567,39.887819,116.666192,88.86
BJ_000,highway,569,39.887805,116.666168,98.5
BJ_000,highway,570,39.88783,116.666208,84.66
BJ_000,highway,572,39.887797,116.666146,83.77
BJ_000,highway,575,39.887894,116.666133,116.94
BJ_000,highway,578,39.887866,116.666134,99.04
BJ_000,highway,579,39.887889,116.666154,110.57
BJ_000,highway,580,39.887876,116.666127,106.16
BJ_000,highway,581,39.887848,116.666112,114.95
BJ_000,highway,582,39.887809,116.666082,89.54
BJ_000,highway,584,39.887832,116.666101,109.28
BJ_000,highway,585,39.88782,116.666124,92.11
BJ_000,highway,586,39.887792,116.666136,111.16
BJ_000,highway,587,39.887784,116.666161,95.69
BJ_000,highway,588,39.887759,116.666151,96.85
BJ_000,highway,589,39.887733,116.66616,99.95
BJ_000,highway,590,39.88771,116.666146,97.89
BJ_000,highway,591,39.88768,116.666146,106.44
BJ_000,highway,592,39.887763,116.666159,100.22
BJ_000,highway,595,39.887778,116.66618,92.98
BJ_000,highway,596,39.887715,116.66616,78.95
BJ_000,highway,599,39.887687,116.666156,102.91
BJ_001,gps_noise,0,40.111233,116.301588,47.25
BJ_001,gps_noise,3,40.111233,116.301594,22.85
BJ_001,gps_noise,4,40.111251,116.301606,40.28
BJ_001,gps_noise,6,40.111256,116.301597,34.31
BJ_001,gps_noise,7,40.111254,116.301604,24.68
BJ_001,gps_noise,8,40.111264,116.301602,38.2
BJ_001,gps_noise,9,40.111273,116.301609,21.23
BJ_001,gps_noise,11,40.111299,116.301586,41.51
BJ_001,gps_noise,14,40.111308,116.30158,40.63
BJ_001,gps_noise,15,40.111307,116.301588,28.54
BJ_001,gps_noise,16,40.111315,116.301599,48.62
BJ_001,gps_noise,17,40.11132,116.301593,26.3
BJ_001,gps_noise,18,40.111321,116.301602,30.18
BJ_001,gps_noise,19,40.111356,116.301599,42.7
BJ_001,gps_noise,22,40.111355,116.301589,36.06
BJ_001,gps_noise,23,40.111367,116.301598,55.43
BJ_001,gps_noise,24,40.111362,116.301592,30.62
BJ_001,gps_noise,25,40.111364,116.301606,26.51
BJ_001,gps_noise,27,40.111375,116.301611,42.23
BJ_001,gps_noise,28,40.111365,116.30159,27.49
BJ_001,gps_noise,31,40.111355,116.301575,33.41
BJ_001,gps_noise,33,40.111349,116.301586,46.24
BJ_001,gps_noise,34,40.111355,116.301597,22.99
BJ_001,gps_noise,36,40.111355,116.30159,24.03
BJ_001,gps_noise,37,40.111361,116.301596,28.97
BJ_001,gps_noise,38,40.111367,116.301593,25.72
BJ_001,gps_noise,39,40.111371,116.301579,25.36
BJ_001,gps_noise,41,40.111376,116.301588,39.07
BJ_001,gps_noise,42,40.111389,116.301596,17.87
BJ_001,gps_noise,45,40.111392,116.30159,24.5
BJ_001,gps_noise,46,40.111404,116.301589,40.53
BJ_001,gps_noise,47,40.111382,116.301605,31.83
BJ_001,gps_noise,50,40.111389,116.301614,39.96
BJ_001,gps_noise,51,40.111417,116.301618,50.57
BJ_001,gps_noise,53,40.111422,116.301608,40.93
BJ_001,gps_noise,54,40.111415,116.301602,34.35
BJ_001,gps_noise,55,40.111407,116.301608,36.24
BJ_001,gps_noise,56,40.111395,116.301609,41.58
BJ_001,gps_noise,57,40.111383,116.301615,24.22
BJ_001,gps_noise,59,40.111376,116.301656,49.68
BJ_001,gps_noise,62,40.111364,116.301651,15.56
BJ_001,gps_noise,65,40.111374,116.30165,37.56
BJ_001,gps_noise,66,40.111402,116.301664,36.79
BJ_001,gps_noise,69,40.111397,116.301652,23.88
BJ_001,gps_noise,71,40.1114,116.301671,34.72
BJ_001,gps_noise,73,40.11137,116.301686,40.6
BJ_001,gps_noise,76,40.11134,116.301704,42.5
BJ_001,gps_noise,79,40.11134,116.30173,30.94
BJ_001,gps_noise,82,40.111343,116.301738,33.72
BJ_001,gps_noise,83,40.111413,116.301728,84.47
BJ_001,gps_noise,86,40.111409,116.301723,21.57
BJ_001,gps_noise,87,40.111373,116.301726,44.03
BJ_001,gps_noise,90,40.111353,116.301708,48.14
BJ_001,gps_noise,92,40.111372,116.301693,30.07
BJ_001,gps_noise,95,40.111378,116.301696,24.46
BJ_001,gps_noise,96,40.111388,116.301688,45.73
BJ_001,gps_noise,97,40.111393,116.301719,37.46
BJ_001,gps_noise,100,40.111397,116.301724,21.71
BJ_001,gps_noise,101,40.111392,116.301705,34.68
BJ_001,gps_noise,103,40.111429,116.301713,44.33
BJ_001,gps_noise,106,40.111432,116.301693,38.08
BJ_001,gps_noise,108,40.111437,116.301696,22.64
BJ_001,gps_noise,109,40.111432,116.301701,23.62
BJ_001,gps_noise,110,40.111432,116.301706,18.04
BJ_001,gps_noise,111,40.111435,116.301696,37.57
BJ_001,gps_noise,112,40.111416,116.301697,34.35
BJ_001,gps_noise,114,40.111404,116.301694,22.21
BJ_001,gps_noise,116,40.111405,116.301704,38.99
BJ_001,gps_noise,117,40.111389,116.301675,39.32
BJ_001,gps_noise,120,40.111384,116.30167,27.75
BJ_001,gps_noise,121,40.111424,116.301684,50.47
BJ_001,gps_noise,124,40.111423,116.301675,32.88
BJ_001,gps_noise,125,40.111415,116.301674,26.39
BJ_001,gps_noise,126,40.111395,116.301661,43.72
BJ_001,gps_noise,128,40.111389,116.301654,34.36
BJ_001,gps_noise,129,40.111411,116.301655,26.67
BJ_001,gps_noise,132,40.111419,116.301647,41.19
BJ_001,gps_noise,133,40.111418,116.30164,27.95
BJ_001,gps_noise,134,40.111426,116.30164,29.23
BJ_001,gps_noise,135,40.111438,116.301641,43.37
BJ_001,gps_noise,136,40.111434,116.301652,44.39
BJ_001,gps_noise,137,40.111422,116.301657,46.57
BJ_001,gps_noise,138,40.111445,116.301657,42.04
BJ_001,gps_noise,140,40.111452,116.301672,19.8
BJ_001,gps_noise,143,40.111468,116.301679,21.13
BJ_001,gps_noise,146,40.111458,116.301671,44.52
BJ_001,gps_noise,147,40.111452,116.301664,37.06
BJ_001,gps_noise,148,40.111453,116.301658,21.95
BJ_001,gps_noise,149,40.111439,116.301684,35.34
BJ_001,gps_noise,152,40.111433,116.30168,25.06
BJ_001,gps_noise,153,40.111426,116.301671,40.28
BJ_001,gps_noise,154,40.111404,116.301685,46.74
BJ_001,gps_noise,156,40.111391,116.301701,37.17
BJ_001,gps_noise,158,40.111384,116.301696,29.59
BJ_001,gps_noise,159,40.111351,116.3017,39.18
BJ_001,gps_noise,162,40.111368,116.301719,29.84
BJ_001,gps_noise,165,40.111357,116.301721,20.67
BJ_001,gps_noise,167,40.111354,116.301736,19.07
BJ_001,gps_noise,170,40.111342,116.301749,30.93
BJ_001,gps_noise,172,40.111348,116.301759,43.27
BJ_001,gps_noise,173,40.111342,116.301769,21.31
BJ_001,gps_noise,175,40.111349,116.301776,38.58
BJ_001,gps_noise,176,40.111363,116.301775,16.88
BJ_001,gps_noise,179,40.111365,116.301781,22.76
BJ_001,gps_noise,180,40.111372,116.301787,34.16
BJ_001,gps_noise,181,40.111382,116.301793,42.64
BJ_001,gps_noise,182,40.111373,116.30179,34.82
BJ_001,gps_noise,183,40.111382,116.301787,35.0
BJ_001,gps_noise,184,40.111374,116.301785,32.98
BJ_001,gps_noise,185,40.111378,116.30177,27.65
BJ_001,gps_noise,187,40.111378,116.301763,23.91
BJ_001,gps_noise,188,40.111377,116.301795,38.26
BJ_001,gps_noise,191,40.111347,116.301795,36.19
BJ_001,gps_noise,194,40.111362,116.301806,33.32
BJ_001,gps_noise,196,40.111373,116.301766,49.27
BJ_001,gps_noise,199,40.111365,116.301756,23.98
BJ_001,gps_noise,201,40.11137,116.30175,27.69
BJ_001,gps_noise,202,40.111356,116.301749,48.88
BJ_001,gps_noise,203,40.111346,116.301741,23.2
BJ_001,gps_noise,205,40.111333,116.30174,47.74
BJ_001,gps_noise,206,40.111326,116.301744,29.35
BJ_001,gps_noise,207,40.111337,116.301746,41.89
BJ_001,gps_noise,208,40.111354,116.301725,47.29
BJ_001,gps_noise,210,40.111355,116.3017,46.49
BJ_001,gps_noise,212,40.111346,116.3017,33.64
BJ_001,gps_noise,213,40.111346,116.301714,50.31
BJ_001,gps_noise,214,40.111332,116.301734,44.06
BJ_001,gps_noise,216,40.111324,116.301726,41.36
BJ_001,gps_noise,217,40.111333,116.301735,46.45
BJ_001,gps_noise,218,40.111341,116.301739,29.68
BJ_001,gps_noise,219,40.111343,116.301749,38.99
BJ_001,gps_noise,220,40.111334,116.301736,19.21
BJ_001,gps_noise,223,40.111332,116.301763,48.31
BJ_001,gps_noise,225,40.111315,116.301777,80.14
BJ_001,gps_noise,226,40.111298,116.301779,30.73
BJ_001,gps_noise,228,40.111302,116.301777,18.22
BJ_001,gps_noise,229,40.11131,116.301778,29.35
BJ_001,gps_noise,230,40.111309,116.301786,30.09
BJ_001,gps_noise,231,40.111309,116.3018,24.48
BJ_001,gps_noise,233,40.1113,116.301793,39.58
BJ_001,gps_noise,234,40.111306,116.301788,28.76
BJ_001,gps_noise,235,40.111316,116.30178,44.62
BJ_001,gps_noise,236,40.111325,116.301745,43.47
BJ_001,gps_noise,239,40.111337,116.301723,30.57
BJ_001,gps_noise,242,40.111344,116.301715,35.2
BJ_001,gps_noise,243,40.11133,116.301714,51.5
BJ_001,gps_noise,244,40.111342,116.301735,43.96
BJ_001,gps_noise,246,40.111333,116.301704,38.61
BJ_001,gps_noise,249,40.111354,116.3017,39.2
BJ_001,gps_noise,251,40.111353,116.301674,47.01
BJ_001,gps_noise,253,40.111337,116.301662,72.39
BJ_001,gps_noise,254,40.111343,116.301661,23.55
BJ_001,gps_noise,255,40.111317,116.301665,32.5
BJ_001,gps_noise,258,40.11132,116.301684,70.46
BJ_001,gps_noise,259,40.111323,116.301696,44.39
BJ_001,gps_noise,260,40.111318,116.3017,23.42
BJ_001,gps_noise,261,40.111296,116.301689,28.93
BJ_001,gps_noise,264,40.111261,116.3017,44.25
BJ_001,gps_noise,267,40.111256,116.301679,26.43
BJ_001,gps_noise,270,40.111252,116.30166,35.49
BJ_001,gps_noise,272,40.111271,116.301676,45.07
BJ_001,gps_noise,274,40.111278,116.301682,31.84
BJ_001,gps_noise,275,40.111277,116.301662,35.87
BJ_001,gps_noise,277,40.11127,116.301671,42.63
BJ_001,gps_noise,278,40.111275,116.301679,34.54
BJ_001,gps_noise,279,40.111285,116.301673,41.74
BJ_001,gps_noise,280,40.111277,116.301669,30.93
